Year,Nationality code,Sex,Age group,Immigrant count,Unemployment %,Political and Violence Percentile,Probability of dying young,Rule of Law Percentile,Salaried workers %,GDP_growth,Inflation_annual,Liberal democracy index,Continent,Sub-region,Health equality,Judicial accountability,One-sided violence_deaths,Non-state_deaths,Intrastate_deaths,Interstate_deaths,Number of residents,Political regime,Homicide Rate,Number of Turist,Spanish language,Restricciones_pandemia,Año post_pandemia
2012,HND,Females,15 - 24,1202,3.75,36.49,7.1,9.86,43.11,4.13,3.58,0.244,America,Central America and Caribbean,0.21,0.26,0,0,0,0,25938,3,81.57,46160000,1,0,0
2012,HND,Males,25 - 34,336,3.75,36.49,7.1,9.86,43.11,4.13,3.58,0.244,America,Central America and Caribbean,0.21,0.26,0,0,0,0,10078,3,81.57,46160000,1,0,0
2012,DEU,Males,All,3892,5.38,71.09,1.7,92.02,88.43,0.42,1.5,0.869,Europe,European Union,0.88,0.84,0,0,0,0,98210,7,0.81,46160000,0,0,0
2012,DEU,Males,55 - 64,517,5.38,71.09,1.7,92.02,88.43,0.42,1.5,0.869,Europe,European Union,0.88,0.84,0,0,0,0,98210,7,0.81,46160000,0,0,0
2012,DEU,Both,55 - 64,1020,5.38,71.09,1.7,92.02,88.43,0.42,1.5,0.869,Europe,European Union,0.88,0.84,0,0,0,0,196878,7,0.81,46160000,0,0,0
2012,DEU,Both,65+,1392,5.38,71.09,1.7,92.02,88.43,0.42,1.5,0.869,Europe,European Union,0.88,0.84,0,0,0,0,196878,7,0.81,46160000,0,0,0
2012,DEU,Both,All,8005,5.38,71.09,1.7,92.02,88.43,0.42,1.5,0.869,Europe,European Union,0.88,0.84,0,0,0,0,196878,7,0.81,46160000,0,0,0
2012,DEU,Females,0 - 14,368,5.38,71.09,1.7,92.02,88.43,0.42,1.5,0.869,Europe,European Union,0.88,0.84,0,0,0,0,98668,7,0.81,46160000,0,0,0
2012,DEU,Females,15 - 24,815,5.38,71.09,1.7,92.02,88.43,0.42,1.5,0.869,Europe,European Union,0.88,0.84,0,0,0,0,98668,7,0.81,46160000,0,0,0
2012,DEU,Females,25 - 34,813,5.38,71.09,1.7,92.02,88.43,0.42,1.5,0.869,Europe,European Union,0.88,0.84,0,0,0,0,98668,7,0.81,46160000,0,0,0
2012,DEU,Females,35 - 44,463,5.38,71.09,1.7,92.02,88.43,0.42,1.5,0.869,Europe,European Union,0.88,0.84,0,0,0,0,98668,7,0.81,46160000,0,0,0
2012,DEU,Males,65+,742,5.38,71.09,1.7,92.02,88.43,0.42,1.5,0.869,Europe,European Union,0.88,0.84,0,0,0,0,98210,7,0.81,46160000,0,0,0
2012,DEU,Females,45 - 54,501,5.38,71.09,1.7,92.02,88.43,0.42,1.5,0.869,Europe,European Union,0.88,0.84,0,0,0,0,98668,7,0.81,46160000,0,0,0
2012,DEU,Females,65+,650,5.38,71.09,1.7,92.02,88.43,0.42,1.5,0.869,Europe,European Union,0.88,0.84,0,0,0,0,98668,7,0.81,46160000,0,0,0
2012,DEU,Females,All,4113,5.38,71.09,1.7,92.02,88.43,0.42,1.5,0.869,Europe,European Union,0.88,0.84,0,0,0,0,98668,7,0.81,46160000,0,0,0
2012,DEU,Males,0 - 14,376,5.38,71.09,1.7,92.02,88.43,0.42,1.5,0.869,Europe,European Union,0.88,0.84,0,0,0,0,98210,7,0.81,46160000,0,0,0
2012,DEU,Males,15 - 24,407,5.38,71.09,1.7,92.02,88.43,0.42,1.5,0.869,Europe,European Union,0.88,0.84,0,0,0,0,98210,7,0.81,46160000,0,0,0
2012,DEU,Males,25 - 34,626,5.38,71.09,1.7,92.02,88.43,0.42,1.5,0.869,Europe,European Union,0.88,0.84,0,0,0,0,98210,7,0.81,46160000,0,0,0
2012,DEU,Males,35 - 44,589,5.38,71.09,1.7,92.02,88.43,0.42,1.5,0.869,Europe,European Union,0.88,0.84,0,0,0,0,98210,7,0.81,46160000,0,0,0
2012,DEU,Males,45 - 54,636,5.38,71.09,1.7,92.02,88.43,0.42,1.5,0.869,Europe,European Union,0.88,0.84,0,0,0,0,98210,7,0.81,46160000,0,0,0
2012,DEU,Females,55 - 64,503,5.38,71.09,1.7,92.02,88.43,0.42,1.5,0.869,Europe,European Union,0.88,0.84,0,0,0,0,98668,7,0.81,46160000,0,0,0
2012,HND,Males,35 - 44,124,3.75,36.49,7.1,9.86,43.11,4.13,3.58,0.244,America,Central America and Caribbean,0.21,0.26,0,0,0,0,10078,3,81.57,46160000,1,0,0
2012,HND,Males,45 - 54,42,3.75,36.49,7.1,9.86,43.11,4.13,3.58,0.244,America,Central America and Caribbean,0.21,0.26,0,0,0,0,10078,3,81.57,46160000,1,0,0
2012,HND,Males,55 - 64,16,3.75,36.49,7.1,9.86,43.11,4.13,3.58,0.244,America,Central America and Caribbean,0.21,0.26,0,0,0,0,10078,3,81.57,46160000,1,0,0
2012,ITA,Males,35 - 44,1349,10.65,63.03,1.8,64.32,75.09,-2.98,1.55,0.793,Europe,European Union,0.85,0.56,0,0,0,0,111214,7,0.88,46160000,0,0,0
2012,ITA,Males,45 - 54,673,10.65,63.03,1.8,64.32,75.09,-2.98,1.55,0.793,Europe,European Union,0.85,0.56,0,0,0,0,111214,7,0.88,46160000,0,0,0
2012,ITA,Males,55 - 64,375,10.65,63.03,1.8,64.32,75.09,-2.98,1.55,0.793,Europe,European Union,0.85,0.56,0,0,0,0,111214,7,0.88,46160000,0,0,0
2012,ITA,Males,65+,317,10.65,63.03,1.8,64.32,75.09,-2.98,1.55,0.793,Europe,European Union,0.85,0.56,0,0,0,0,111214,7,0.88,46160000,0,0,0
2012,ITA,Males,All,6773,10.65,63.03,1.8,64.32,75.09,-2.98,1.55,0.793,Europe,European Union,0.85,0.56,0,0,0,0,111214,7,0.88,46160000,0,0,0
2012,MAR,Both,0 - 14,3520,8.99,32.7,3.4,46.48,46.29,3.06,0.53,0.236,Africa,Africa,0.43,0.46,0,0,0,0,788563,2,1.15,46160000,0,0,0
2012,MAR,Both,15 - 24,5869,8.99,32.7,3.4,46.48,46.29,3.06,0.53,0.236,Africa,Africa,0.43,0.46,0,0,0,0,788563,2,1.15,46160000,0,0,0
2012,ITA,Males,25 - 34,2381,10.65,63.03,1.8,64.32,75.09,-2.98,1.55,0.793,Europe,European Union,0.85,0.56,0,0,0,0,111214,7,0.88,46160000,0,0,0
2012,MAR,Both,25 - 34,6918,8.99,32.7,3.4,46.48,46.29,3.06,0.53,0.236,Africa,Africa,0.43,0.46,0,0,0,0,788563,2,1.15,46160000,0,0,0
2012,MAR,Both,45 - 54,1340,8.99,32.7,3.4,46.48,46.29,3.06,0.53,0.236,Africa,Africa,0.43,0.46,0,0,0,0,788563,2,1.15,46160000,0,0,0
2012,MAR,Both,55 - 64,799,8.99,32.7,3.4,46.48,46.29,3.06,0.53,0.236,Africa,Africa,0.43,0.46,0,0,0,0,788563,2,1.15,46160000,0,0,0
2012,MAR,Both,65+,705,8.99,32.7,3.4,46.48,46.29,3.06,0.53,0.236,Africa,Africa,0.43,0.46,0,0,0,0,788563,2,1.15,46160000,0,0,0
2012,MAR,Both,All,22444,8.99,32.7,3.4,46.48,46.29,3.06,0.53,0.236,Africa,Africa,0.43,0.46,0,0,0,0,788563,2,1.15,46160000,0,0,0
2012,MAR,Females,0 - 14,1590,8.99,32.7,3.4,46.48,46.29,3.06,0.53,0.236,Africa,Africa,0.43,0.46,0,0,0,0,325068,2,1.15,46160000,0,0,0
2012,MAR,Females,15 - 24,3194,8.99,32.7,3.4,46.48,46.29,3.06,0.53,0.236,Africa,Africa,0.43,0.46,0,0,0,0,325068,2,1.15,46160000,0,0,0
2012,CUB,Males,15 - 24,500,3.46,57.35,2.7,29.58,79.49,3.01,2.91,0.053,America,Central America and Caribbean,0.79,0.65,0,0,0,0,24566,1,5.49,46160000,1,0,0
2012,MAR,Both,35 - 44,3294,8.99,32.7,3.4,46.48,46.29,3.06,0.53,0.236,Africa,Africa,0.43,0.46,0,0,0,0,788563,2,1.15,46160000,0,0,0
2012,ITA,Males,15 - 24,1137,10.65,63.03,1.8,64.32,75.09,-2.98,1.55,0.793,Europe,European Union,0.85,0.56,0,0,0,0,111214,7,0.88,46160000,0,0,0
2012,ITA,Males,0 - 14,539,10.65,63.03,1.8,64.32,75.09,-2.98,1.55,0.793,Europe,European Union,0.85,0.56,0,0,0,0,111214,7,0.88,46160000,0,0,0
2012,ITA,Females,All,5243,10.65,63.03,1.8,64.32,75.09,-2.98,1.55,0.793,Europe,European Union,0.85,0.56,0,0,0,0,80687,7,0.88,46160000,0,0,0
2012,HND,Males,65+,9,3.75,36.49,7.1,9.86,43.11,4.13,3.58,0.244,America,Central America and Caribbean,0.21,0.26,0,0,0,0,10078,3,81.57,46160000,1,0,0
2012,HND,Males,All,1305,3.75,36.49,7.1,9.86,43.11,4.13,3.58,0.244,America,Central America and Caribbean,0.21,0.26,0,0,0,0,10078,3,81.57,46160000,1,0,0
2012,ITA,Both,0 - 14,1032,10.65,63.03,1.8,64.32,75.09,-2.98,1.55,0.793,Europe,European Union,0.85,0.56,0,0,0,0,191901,7,0.88,46160000,0,0,0
2012,ITA,Both,15 - 24,2157,10.65,63.03,1.8,64.32,75.09,-2.98,1.55,0.793,Europe,European Union,0.85,0.56,0,0,0,0,191901,7,0.88,46160000,0,0,0
2012,ITA,Both,25 - 34,4266,10.65,63.03,1.8,64.32,75.09,-2.98,1.55,0.793,Europe,European Union,0.85,0.56,0,0,0,0,191901,7,0.88,46160000,0,0,0
2012,ITA,Both,35 - 44,2083,10.65,63.03,1.8,64.32,75.09,-2.98,1.55,0.793,Europe,European Union,0.85,0.56,0,0,0,0,191901,7,0.88,46160000,0,0,0
2012,ITA,Both,45 - 54,1107,10.65,63.03,1.8,64.32,75.09,-2.98,1.55,0.793,Europe,European Union,0.85,0.56,0,0,0,0,191901,7,0.88,46160000,0,0,0
2012,ITA,Both,55 - 64,721,10.65,63.03,1.8,64.32,75.09,-2.98,1.55,0.793,Europe,European Union,0.85,0.56,0,0,0,0,191901,7,0.88,46160000,0,0,0
2012,ITA,Both,65+,649,10.65,63.03,1.8,64.32,75.09,-2.98,1.55,0.793,Europe,European Union,0.85,0.56,0,0,0,0,191901,7,0.88,46160000,0,0,0
2012,ITA,Both,All,12016,10.65,63.03,1.8,64.32,75.09,-2.98,1.55,0.793,Europe,European Union,0.85,0.56,0,0,0,0,191901,7,0.88,46160000,0,0,0
2012,ITA,Females,0 - 14,493,10.65,63.03,1.8,64.32,75.09,-2.98,1.55,0.793,Europe,European Union,0.85,0.56,0,0,0,0,80687,7,0.88,46160000,0,0,0
2012,ITA,Females,15 - 24,1020,10.65,63.03,1.8,64.32,75.09,-2.98,1.55,0.793,Europe,European Union,0.85,0.56,0,0,0,0,80687,7,0.88,46160000,0,0,0
2012,ITA,Females,25 - 34,1885,10.65,63.03,1.8,64.32,75.09,-2.98,1.55,0.793,Europe,European Union,0.85,0.56,0,0,0,0,80687,7,0.88,46160000,0,0,0
2012,ITA,Females,35 - 44,734,10.65,63.03,1.8,64.32,75.09,-2.98,1.55,0.793,Europe,European Union,0.85,0.56,0,0,0,0,80687,7,0.88,46160000,0,0,0
2012,ITA,Females,45 - 54,435,10.65,63.03,1.8,64.32,75.09,-2.98,1.55,0.793,Europe,European Union,0.85,0.56,0,0,0,0,80687,7,0.88,46160000,0,0,0
2012,ITA,Females,55 - 64,345,10.65,63.03,1.8,64.32,75.09,-2.98,1.55,0.793,Europe,European Union,0.85,0.56,0,0,0,0,80687,7,0.88,46160000,0,0,0
2012,ITA,Females,65+,332,10.65,63.03,1.8,64.32,75.09,-2.98,1.55,0.793,Europe,European Union,0.85,0.56,0,0,0,0,80687,7,0.88,46160000,0,0,0
2012,DEU,Both,45 - 54,1136,5.38,71.09,1.7,92.02,88.43,0.42,1.5,0.869,Europe,European Union,0.88,0.84,0,0,0,0,196878,7,0.81,46160000,0,0,0
2012,DEU,Both,35 - 44,1051,5.38,71.09,1.7,92.02,88.43,0.42,1.5,0.869,Europe,European Union,0.88,0.84,0,0,0,0,196878,7,0.81,46160000,0,0,0
2012,HND,Males,15 - 24,396,3.75,36.49,7.1,9.86,43.11,4.13,3.58,0.244,America,Central America and Caribbean,0.21,0.26,0,0,0,0,10078,3,81.57,46160000,1,0,0
2012,DEU,Both,15 - 24,1221,5.38,71.09,1.7,92.02,88.43,0.42,1.5,0.869,Europe,European Union,0.88,0.84,0,0,0,0,196878,7,0.81,46160000,0,0,0
2012,DOM,Males,15 - 24,1341,6.72,54.98,9.1,29.11,54.11,2.72,5.1,0.333,America,Central America and Caribbean,0.33,0.4,0,0,0,0,39990,7,22.61,46160000,1,0,0
2012,DOM,Males,25 - 34,1125,6.72,54.98,9.1,29.11,54.11,2.72,5.1,0.333,America,Central America and Caribbean,0.33,0.4,0,0,0,0,39990,7,22.61,46160000,1,0,0
2012,DOM,Males,35 - 44,638,6.72,54.98,9.1,29.11,54.11,2.72,5.1,0.333,America,Central America and Caribbean,0.33,0.4,0,0,0,0,39990,7,22.61,46160000,1,0,0
2012,DOM,Males,45 - 54,242,6.72,54.98,9.1,29.11,54.11,2.72,5.1,0.333,America,Central America and Caribbean,0.33,0.4,0,0,0,0,39990,7,22.61,46160000,1,0,0
2012,DOM,Males,55 - 64,64,6.72,54.98,9.1,29.11,54.11,2.72,5.1,0.333,America,Central America and Caribbean,0.33,0.4,0,0,0,0,39990,7,22.61,46160000,1,0,0
2012,DOM,Males,65+,28,6.72,54.98,9.1,29.11,54.11,2.72,5.1,0.333,America,Central America and Caribbean,0.33,0.4,0,0,0,0,39990,7,22.61,46160000,1,0,0
2012,DOM,Males,All,4474,6.72,54.98,9.1,29.11,54.11,2.72,5.1,0.333,America,Central America and Caribbean,0.33,0.4,0,0,0,0,39990,7,22.61,46160000,1,0,0
2012,DOM,Females,All,5500,6.72,54.98,9.1,29.11,54.11,2.72,5.1,0.333,America,Central America and Caribbean,0.33,0.4,0,0,0,0,52856,7,22.61,46160000,1,0,0
2012,ECU,Both,0 - 14,1248,3.23,27.49,6.5,14.55,53.43,5.64,4.99,0.316,America,South America,0.55,0.47,0,0,0,0,308174,6,12.41,46160000,1,0,0
2012,ECU,Both,25 - 34,1467,3.23,27.49,6.5,14.55,53.43,5.64,4.99,0.316,America,South America,0.55,0.47,0,0,0,0,308174,6,12.41,46160000,1,0,0
2012,ECU,Both,35 - 44,633,3.23,27.49,6.5,14.55,53.43,5.64,4.99,0.316,America,South America,0.55,0.47,0,0,0,0,308174,6,12.41,46160000,1,0,0
2012,ECU,Both,45 - 54,306,3.23,27.49,6.5,14.55,53.43,5.64,4.99,0.316,America,South America,0.55,0.47,0,0,0,0,308174,6,12.41,46160000,1,0,0
2012,ECU,Both,55 - 64,149,3.23,27.49,6.5,14.55,53.43,5.64,4.99,0.316,America,South America,0.55,0.47,0,0,0,0,308174,6,12.41,46160000,1,0,0
2012,ECU,Both,65+,131,3.23,27.49,6.5,14.55,53.43,5.64,4.99,0.316,America,South America,0.55,0.47,0,0,0,0,308174,6,12.41,46160000,1,0,0
2012,ECU,Both,All,5581,3.23,27.49,6.5,14.55,53.43,5.64,4.99,0.316,America,South America,0.55,0.47,0,0,0,0,308174,6,12.41,46160000,1,0,0
2012,ECU,Females,0 - 14,619,3.23,27.49,6.5,14.55,53.43,5.64,4.99,0.316,America,South America,0.55,0.47,0,0,0,0,153458,6,12.41,46160000,1,0,0
2012,ECU,Both,15 - 24,1647,3.23,27.49,6.5,14.55,53.43,5.64,4.99,0.316,America,South America,0.55,0.47,0,0,0,0,308174,6,12.41,46160000,1,0,0
2012,DOM,Females,65+,58,6.72,54.98,9.1,29.11,54.11,2.72,5.1,0.333,America,Central America and Caribbean,0.33,0.4,0,0,0,0,52856,7,22.61,46160000,1,0,0
2012,DOM,Females,55 - 64,124,6.72,54.98,9.1,29.11,54.11,2.72,5.1,0.333,America,Central America and Caribbean,0.33,0.4,0,0,0,0,52856,7,22.61,46160000,1,0,0
2012,DOM,Females,45 - 54,276,6.72,54.98,9.1,29.11,54.11,2.72,5.1,0.333,America,Central America and Caribbean,0.33,0.4,0,0,0,0,52856,7,22.61,46160000,1,0,0
2012,DEU,Both,25 - 34,1439,5.38,71.09,1.7,92.02,88.43,0.42,1.5,0.869,Europe,European Union,0.88,0.84,0,0,0,0,196878,7,0.81,46160000,0,0,0
2012,CUB,Males,45 - 54,392,3.46,57.35,2.7,29.58,79.49,3.01,2.91,0.053,America,Central America and Caribbean,0.79,0.65,0,0,0,0,24566,1,5.49,46160000,1,0,0
2012,CUB,Males,55 - 64,160,3.46,57.35,2.7,29.58,79.49,3.01,2.91,0.053,America,Central America and Caribbean,0.79,0.65,0,0,0,0,24566,1,5.49,46160000,1,0,0
2012,CUB,Males,65+,150,3.46,57.35,2.7,29.58,79.49,3.01,2.91,0.053,America,Central America and Caribbean,0.79,0.65,0,0,0,0,24566,1,5.49,46160000,1,0,0
2012,CUB,Males,All,2574,3.46,57.35,2.7,29.58,79.49,3.01,2.91,0.053,America,Central America and Caribbean,0.79,0.65,0,0,0,0,24566,1,5.49,46160000,1,0,0
2012,DOM,Both,0 - 14,1993,6.72,54.98,9.1,29.11,54.11,2.72,5.1,0.333,America,Central America and Caribbean,0.33,0.4,0,0,0,0,92846,7,22.61,46160000,1,0,0
2012,DOM,Both,15 - 24,3047,6.72,54.98,9.1,29.11,54.11,2.72,5.1,0.333,America,Central America and Caribbean,0.33,0.4,0,0,0,0,92846,7,22.61,46160000,1,0,0
2012,DOM,Both,25 - 34,2750,6.72,54.98,9.1,29.11,54.11,2.72,5.1,0.333,America,Central America and Caribbean,0.33,0.4,0,0,0,0,92846,7,22.61,46160000,1,0,0
2012,DOM,Both,35 - 44,1391,6.72,54.98,9.1,29.11,54.11,2.72,5.1,0.333,America,Central America and Caribbean,0.33,0.4,0,0,0,0,92846,7,22.61,46160000,1,0,0
2012,DOM,Both,45 - 54,518,6.72,54.98,9.1,29.11,54.11,2.72,5.1,0.333,America,Central America and Caribbean,0.33,0.4,0,0,0,0,92846,7,22.61,46160000,1,0,0
2012,DOM,Both,55 - 64,188,6.72,54.98,9.1,29.11,54.11,2.72,5.1,0.333,America,Central America and Caribbean,0.33,0.4,0,0,0,0,92846,7,22.61,46160000,1,0,0
2012,DOM,Both,65+,87,6.72,54.98,9.1,29.11,54.11,2.72,5.1,0.333,America,Central America and Caribbean,0.33,0.4,0,0,0,0,92846,7,22.61,46160000,1,0,0
2012,DOM,Both,All,9974,6.72,54.98,9.1,29.11,54.11,2.72,5.1,0.333,America,Central America and Caribbean,0.33,0.4,0,0,0,0,92846,7,22.61,46160000,1,0,0
2012,DOM,Females,0 - 14,958,6.72,54.98,9.1,29.11,54.11,2.72,5.1,0.333,America,Central America and Caribbean,0.33,0.4,0,0,0,0,52856,7,22.61,46160000,1,0,0
2012,DOM,Females,15 - 24,1705,6.72,54.98,9.1,29.11,54.11,2.72,5.1,0.333,America,Central America and Caribbean,0.33,0.4,0,0,0,0,52856,7,22.61,46160000,1,0,0
2012,DOM,Females,25 - 34,1625,6.72,54.98,9.1,29.11,54.11,2.72,5.1,0.333,America,Central America and Caribbean,0.33,0.4,0,0,0,0,52856,7,22.61,46160000,1,0,0
2012,DOM,Females,35 - 44,753,6.72,54.98,9.1,29.11,54.11,2.72,5.1,0.333,America,Central America and Caribbean,0.33,0.4,0,0,0,0,52856,7,22.61,46160000,1,0,0
2012,ECU,Females,15 - 24,780,3.23,27.49,6.5,14.55,53.43,5.64,4.99,0.316,America,South America,0.55,0.47,0,0,0,0,153458,6,12.41,46160000,1,0,0
2012,ECU,Females,25 - 34,661,3.23,27.49,6.5,14.55,53.43,5.64,4.99,0.316,America,South America,0.55,0.47,0,0,0,0,153458,6,12.41,46160000,1,0,0
2012,DOM,Males,0 - 14,1035,6.72,54.98,9.1,29.11,54.11,2.72,5.1,0.333,America,Central America and Caribbean,0.33,0.4,0,0,0,0,39990,7,22.61,46160000,1,0,0
2012,CUB,Males,35 - 44,508,3.46,57.35,2.7,29.58,79.49,3.01,2.91,0.053,America,Central America and Caribbean,0.79,0.65,0,0,0,0,24566,1,5.49,46160000,1,0,0
2012,FRA,Females,0 - 14,442,9.84,63.51,2.2,89.67,88.52,0.31,1.16,0.822,Europe,European Union,0.96,0.69,0,0,0,0,60631,7,1.24,46160000,0,0,0
2012,FRA,Females,15 - 24,804,9.84,63.51,2.2,89.67,88.52,0.31,1.16,0.822,Europe,European Union,0.96,0.69,0,0,0,0,60631,7,1.24,46160000,0,0,0
2012,FRA,Females,25 - 34,861,9.84,63.51,2.2,89.67,88.52,0.31,1.16,0.822,Europe,European Union,0.96,0.69,0,0,0,0,60631,7,1.24,46160000,0,0,0
2012,FRA,Females,35 - 44,412,9.84,63.51,2.2,89.67,88.52,0.31,1.16,0.822,Europe,European Union,0.96,0.69,0,0,0,0,60631,7,1.24,46160000,0,0,0
2012,FRA,Females,45 - 54,281,9.84,63.51,2.2,89.67,88.52,0.31,1.16,0.822,Europe,European Union,0.96,0.69,0,0,0,0,60631,7,1.24,46160000,0,0,0
2012,FRA,Females,55 - 64,341,9.84,63.51,2.2,89.67,88.52,0.31,1.16,0.822,Europe,European Union,0.96,0.69,0,0,0,0,60631,7,1.24,46160000,0,0,0
2012,FRA,Females,65+,365,9.84,63.51,2.2,89.67,88.52,0.31,1.16,0.822,Europe,European Union,0.96,0.69,0,0,0,0,60631,7,1.24,46160000,0,0,0
2012,FRA,Females,All,3505,9.84,63.51,2.2,89.67,88.52,0.31,1.16,0.822,Europe,European Union,0.96,0.69,0,0,0,0,60631,7,1.24,46160000,0,0,0
2012,FRA,Males,0 - 14,486,9.84,63.51,2.2,89.67,88.52,0.31,1.16,0.822,Europe,European Union,0.96,0.69,0,0,0,0,61006,7,1.24,46160000,0,0,0
2012,FRA,Males,15 - 24,582,9.84,63.51,2.2,89.67,88.52,0.31,1.16,0.822,Europe,European Union,0.96,0.69,0,0,0,0,61006,7,1.24,46160000,0,0,0
2012,FRA,Males,25 - 34,937,9.84,63.51,2.2,89.67,88.52,0.31,1.16,0.822,Europe,European Union,0.96,0.69,0,0,0,0,61006,7,1.24,46160000,0,0,0
2012,FRA,Males,35 - 44,639,9.84,63.51,2.2,89.67,88.52,0.31,1.16,0.822,Europe,European Union,0.96,0.69,0,0,0,0,61006,7,1.24,46160000,0,0,0
2012,FRA,Males,45 - 54,450,9.84,63.51,2.2,89.67,88.52,0.31,1.16,0.822,Europe,European Union,0.96,0.69,0,0,0,0,61006,7,1.24,46160000,0,0,0
2012,FRA,Males,55 - 64,430,9.84,63.51,2.2,89.67,88.52,0.31,1.16,0.822,Europe,European Union,0.96,0.69,0,0,0,0,61006,7,1.24,46160000,0,0,0
2012,FRA,Males,65+,403,9.84,63.51,2.2,89.67,88.52,0.31,1.16,0.822,Europe,European Union,0.96,0.69,0,0,0,0,61006,7,1.24,46160000,0,0,0
2012,FRA,Males,All,3926,9.84,63.51,2.2,89.67,88.52,0.31,1.16,0.822,Europe,European Union,0.96,0.69,0,0,0,0,61006,7,1.24,46160000,0,0,0
2012,ECU,Females,35 - 44,260,3.23,27.49,6.5,14.55,53.43,5.64,4.99,0.316,America,South America,0.55,0.47,0,0,0,0,153458,6,12.41,46160000,1,0,0
2012,FRA,Both,All,7431,9.84,63.51,2.2,89.67,88.52,0.31,1.16,0.822,Europe,European Union,0.96,0.69,0,0,0,0,121637,7,1.24,46160000,0,0,0
2012,FRA,Both,65+,769,9.84,63.51,2.2,89.67,88.52,0.31,1.16,0.822,Europe,European Union,0.96,0.69,0,0,0,0,121637,7,1.24,46160000,0,0,0
2012,DEU,Both,0 - 14,745,5.38,71.09,1.7,92.02,88.43,0.42,1.5,0.869,Europe,European Union,0.88,0.84,0,0,0,0,196878,7,0.81,46160000,0,0,0
2012,FRA,Both,45 - 54,731,9.84,63.51,2.2,89.67,88.52,0.31,1.16,0.822,Europe,European Union,0.96,0.69,0,0,0,0,121637,7,1.24,46160000,0,0,0
2012,FRA,Both,55 - 64,770,9.84,63.51,2.2,89.67,88.52,0.31,1.16,0.822,Europe,European Union,0.96,0.69,0,0,0,0,121637,7,1.24,46160000,0,0,0
2012,ECU,Females,55 - 64,100,3.23,27.49,6.5,14.55,53.43,5.64,4.99,0.316,America,South America,0.55,0.47,0,0,0,0,153458,6,12.41,46160000,1,0,0
2012,ECU,Females,65+,96,3.23,27.49,6.5,14.55,53.43,5.64,4.99,0.316,America,South America,0.55,0.47,0,0,0,0,153458,6,12.41,46160000,1,0,0
2012,ECU,Females,All,2666,3.23,27.49,6.5,14.55,53.43,5.64,4.99,0.316,America,South America,0.55,0.47,0,0,0,0,153458,6,12.41,46160000,1,0,0
2012,ECU,Males,0 - 14,628,3.23,27.49,6.5,14.55,53.43,5.64,4.99,0.316,America,South America,0.55,0.47,0,0,0,0,154716,6,12.41,46160000,1,0,0
2012,ECU,Males,15 - 24,867,3.23,27.49,6.5,14.55,53.43,5.64,4.99,0.316,America,South America,0.55,0.47,0,0,0,0,154716,6,12.41,46160000,1,0,0
2012,ECU,Males,25 - 34,806,3.23,27.49,6.5,14.55,53.43,5.64,4.99,0.316,America,South America,0.55,0.47,0,0,0,0,154716,6,12.41,46160000,1,0,0
2012,ECU,Males,35 - 44,373,3.23,27.49,6.5,14.55,53.43,5.64,4.99,0.316,America,South America,0.55,0.47,0,0,0,0,154716,6,12.41,46160000,1,0,0
2012,ECU,Females,45 - 54,149,3.23,27.49,6.5,14.55,53.43,5.64,4.99,0.316,America,South America,0.55,0.47,0,0,0,0,153458,6,12.41,46160000,1,0,0
2012,ECU,Males,55 - 64,49,3.23,27.49,6.5,14.55,53.43,5.64,4.99,0.316,America,South America,0.55,0.47,0,0,0,0,154716,6,12.41,46160000,1,0,0
2012,ECU,Males,65+,35,3.23,27.49,6.5,14.55,53.43,5.64,4.99,0.316,America,South America,0.55,0.47,0,0,0,0,154716,6,12.41,46160000,1,0,0
2012,ECU,Males,All,2915,3.23,27.49,6.5,14.55,53.43,5.64,4.99,0.316,America,South America,0.55,0.47,0,0,0,0,154716,6,12.41,46160000,1,0,0
2012,FRA,Both,0 - 14,928,9.84,63.51,2.2,89.67,88.52,0.31,1.16,0.822,Europe,European Union,0.96,0.69,0,0,0,0,121637,7,1.24,46160000,0,0,0
2012,FRA,Both,15 - 24,1386,9.84,63.51,2.2,89.67,88.52,0.31,1.16,0.822,Europe,European Union,0.96,0.69,0,0,0,0,121637,7,1.24,46160000,0,0,0
2012,FRA,Both,25 - 34,1798,9.84,63.51,2.2,89.67,88.52,0.31,1.16,0.822,Europe,European Union,0.96,0.69,0,0,0,0,121637,7,1.24,46160000,0,0,0
2012,FRA,Both,35 - 44,1051,9.84,63.51,2.2,89.67,88.52,0.31,1.16,0.822,Europe,European Union,0.96,0.69,0,0,0,0,121637,7,1.24,46160000,0,0,0
2012,ECU,Males,45 - 54,157,3.23,27.49,6.5,14.55,53.43,5.64,4.99,0.316,America,South America,0.55,0.47,0,0,0,0,154716,6,12.41,46160000,1,0,0
2013,PER,Males,35 - 44,318,3.57,20.38,4.6,34.27,47.5,5.85,1.06,0.69,America,South America,0.42,0.47,0,0,0,0,52030,7,6.7,48760000,1,0,0
2013,PER,Males,45 - 54,153,3.57,20.38,4.6,34.27,47.5,5.85,1.06,0.69,America,South America,0.42,0.47,0,0,0,0,52030,7,6.7,48760000,1,0,0
2013,PER,Males,55 - 64,71,3.57,20.38,4.6,34.27,47.5,5.85,1.06,0.69,America,South America,0.42,0.47,0,0,0,0,52030,7,6.7,48760000,1,0,0
2013,PER,Males,65+,87,3.57,20.38,4.6,34.27,47.5,5.85,1.06,0.69,America,South America,0.42,0.47,0,0,0,0,52030,7,6.7,48760000,1,0,0
