Year,Nationality code,Sex,Age group,Immigrant count,Prediction_rn_noagg,Lower limit_noagg,Upper limit_noagg
2021,UKR,Females,0 - 14,471,486,397,754
2021,UKR,Females,15 - 24,490,452,416,787
2021,UKR,Females,25 - 34,656,623,508,948
2021,UKR,Females,35 - 44,538,491,419,792
2021,UKR,Females,45 - 54,357,383,307,593
2021,MAR,Females,35 - 44,4304,3508,3249,5379
2021,CUB,Males,25 - 34,1491,1384,879,1578
2021,MAR,Females,15 - 24,4981,5383,4488,7297
2021,CHN,Females,0 - 14,245,366,299,579
2021,CHN,Females,15 - 24,1295,1267,684,1250
2021,CHN,Females,25 - 34,804,758,476,892
2021,CHN,Females,35 - 44,412,473,312,602
2021,CHN,Females,55 - 64,163,122,85,182
2021,CHN,Females,65+,84,65,49,110
2021,CHN,Males,0 - 14,335,489,291,564
2021,CHN,Males,15 - 24,840,719,551,1022
2021,CHN,Males,25 - 34,599,570,377,718
2021,CHN,Males,35 - 44,378,387,220,437
2021,CHN,Females,45 - 54,258,312,165,336
2021,CHN,Males,45 - 54,248,302,107,225
2021,BGR,Females,0 - 14,226,223,104,218
2021,BGR,Females,15 - 24,265,308,146,299
2021,BGR,Females,25 - 34,277,291,219,435
2021,BGR,Females,35 - 44,240,294,192,384
2021,BGR,Females,45 - 54,207,244,158,322
2021,BGR,Females,55 - 64,159,149,124,257
2021,BGR,Females,65+,160,160,84,181
2021,BGR,Males,15 - 24,241,242,145,298
2021,BGR,Males,25 - 34,304,359,234,462
2021,BGR,Males,35 - 44,355,440,296,574
2021,BGR,Males,45 - 54,255,352,214,426
2021,BGR,Males,55 - 64,129,146,121,252
2021,BGR,Males,65+,71,81,40,91
2021,BGR,Males,0 - 14,240,255,146,299
2021,CHN,Males,55 - 64,129,126,58,128
2021,CHN,Males,65+,68,68,47,107
2021,COL,Males,55 - 64,806,780,698,1273
2021,COL,Males,65+,452,413,369,704
2021,COL,Males,45 - 54,1744,1875,1205,2119
2021,CUB,Females,0 - 14,473,401,337,646
2021,CUB,Females,15 - 24,860,791,591,1090
2021,CUB,Females,25 - 34,1463,1297,972,1734
2021,CUB,Females,35 - 44,702,778,643,1180
2021,CUB,Females,45 - 54,681,634,485,907
2021,COL,Males,35 - 44,3292,3367,2599,4360
2021,COL,Males,25 - 34,5185,5605,4216,6878
2021,COL,Males,15 - 24,3331,3717,2989,4973
2021,COL,Females,0 - 14,2939,3009,2004,3415
2021,COL,Females,15 - 24,3645,3765,3295,5452
2021,COL,Females,25 - 34,6059,6800,5320,8568
2021,COL,Females,35 - 44,4021,4238,3170,5257
2021,COL,Females,45 - 54,2670,2733,1745,2999
2021,COL,Females,55 - 64,1622,1412,1308,2289
2021,COL,Females,65+,1028,845,726,1321
2021,COL,Males,0 - 14,3004,3089,2487,4183
2021,CUB,Females,55 - 64,491,419,301,583
2021,DZA,Males,35 - 44,584,629,451,848
2021,DZA,Males,45 - 54,264,262,231,456
2021,DZA,Males,55 - 64,104,143,91,194
2021,DZA,Males,65+,58,73,35,80
2021,DZA,Males,25 - 34,1523,1013,773,1400
2021,ARG,Females,0 - 14,1166,776,639,1173
2021,ARG,Females,15 - 24,1003,991,750,1361
2021,ARG,Females,25 - 34,2731,2504,1761,3024
2021,ARG,Females,35 - 44,1637,1494,1107,1957
2021,DZA,Males,15 - 24,1033,498,349,669
2021,VEN,Males,65+,587,566,424,801
2021,DZA,Males,0 - 14,483,444,355,680
2021,DZA,Females,0 - 14,389,403,191,383
2021,DZA,Females,15 - 24,217,233,193,387
2021,DZA,Females,25 - 34,489,587,383,729
2021,DZA,Females,35 - 44,287,308,214,425
2021,DZA,Females,45 - 54,150,151,110,231
2021,DZA,Females,55 - 64,61,109,78,169
2021,DZA,Females,65+,64,72,57,127
2021,ARG,Females,45 - 54,799,792,625,1149
2021,ARG,Females,55 - 64,412,506,398,754
2021,ARG,Females,65+,455,504,298,578
2021,BRA,Females,45 - 54,387,429,290,564
2021,BRA,Females,55 - 64,241,250,148,304
2021,BRA,Females,65+,172,146,125,260
2021,BRA,Males,0 - 14,516,654,463,869
2021,BRA,Males,15 - 24,516,543,495,925
2021,BRA,Males,25 - 34,1035,918,717,1305
2021,BRA,Females,35 - 44,854,1037,583,1077
2021,BRA,Males,35 - 44,674,662,462,867
2021,BRA,Males,55 - 64,112,99,78,168
2021,BRA,Males,65+,67,68,37,86
2021,BRA,Males,45 - 54,245,215,159,324
2021,BRA,Females,25 - 34,1280,1496,902,1617
2021,BRA,Females,15 - 24,557,682,652,1195
2021,BRA,Females,0 - 14,509,566,392,745
2021,ARG,Males,0 - 14,1126,922,811,1464
2021,ARG,Males,15 - 24,897,849,909,1628
2021,ARG,Males,25 - 34,2423,2111,1903,3252
2021,ARG,Males,35 - 44,1638,1539,1089,1927
2021,ARG,Males,45 - 54,725,790,553,1026
2021,ARG,Males,55 - 64,388,376,258,505
2021,ARG,Males,65+,322,314,196,393
2021,CUB,Females,65+,406,314,249,489
2021,CUB,Males,0 - 14,523,502,414,784
2021,HND,Females,15 - 24,1575,2291,1559,2698
2021,HND,Females,25 - 34,1758,2233,1526,2643
2021,HND,Females,35 - 44,936,1447,911,1632
2021,HND,Females,45 - 54,441,632,290,564
2021,HND,Females,55 - 64,195,220,114,238
2021,HND,Females,65+,103,90,64,140
2021,HND,Females,0 - 14,1106,763,827,1491
2021,HND,Males,0 - 14,1144,966,664,1215
2021,DEU,Males,65+,1492,1064,733,1333
2021,DEU,Males,45 - 54,780,821,547,1015
2021,DEU,Females,0 - 14,527,595,376,716
2021,DEU,Females,15 - 24,937,793,552,1023
2021,DEU,Females,25 - 34,960,951,746,1354
2021,DEU,Males,55 - 64,1038,843,586,1082
2021,DEU,Females,35 - 44,655,649,483,904
2021,DEU,Females,55 - 64,974,829,581,1074
2021,DEU,Females,65+,1449,931,734,1335
2021,DEU,Males,0 - 14,626,467,371,708
2021,DEU,Males,15 - 24,511,448,430,812
2021,DEU,Males,25 - 34,924,836,722,1313
2021,DEU,Males,35 - 44,691,682,576,1064
2021,DEU,Females,45 - 54,702,720,408,773
2021,HND,Males,15 - 24,1088,1115,758,1375
2021,HND,Males,25 - 34,1183,1214,778,1408
2021,HND,Males,35 - 44,505,548,342,656
2021,ITA,Males,15 - 24,2106,2176,2078,3533
2021,ITA,Males,25 - 34,5315,4370,3574,5884
2021,ITA,Males,35 - 44,2851,3012,2103,3572
2021,ITA,Males,45 - 54,1478,1785,1268,2223
2021,ITA,Males,55 - 64,1018,995,722,1314
2021,ITA,Males,65+,874,885,480,898
2021,ITA,Males,0 - 14,1733,1542,1173,2067
2021,MAR,Females,0 - 14,5670,4072,3101,5148
2021,ITA,Females,65+,1059,960,743,1349
2021,ITA,Females,55 - 64,1079,858,842,1515
2021,HND,Males,45 - 54,162,210,99,209
2021,HND,Males,55 - 64,73,74,34,80
2021,HND,Males,65+,42,47,21,52
2021,ITA,Females,0 - 14,1638,1540,1001,1782
2021,ITA,Females,15 - 24,2335,2516,1672,2880
2021,ITA,Females,25 - 34,4722,4292,3102,5150
2021,ITA,Females,35 - 44,1981,1981,1530,2650
2021,ITA,Females,45 - 54,1195,1218,929,1662
2021,DOM,Males,0 - 14,559,560,435,820
2021,DOM,Males,15 - 24,924,842,476,891
2021,DOM,Males,25 - 34,780,727,535,993
2021,DOM,Males,35 - 44,470,435,283,551
2021,DOM,Males,45 - 54,248,231,134,277
2021,DOM,Males,55 - 64,97,81,52,116
2021,DOM,Females,65+,51,55,39,89
2021,DOM,Males,65+,27,34,27,65
2021,DOM,Females,55 - 64,103,121,69,150
2021,DOM,Females,45 - 54,242,314,118,246
2021,DOM,Females,35 - 44,444,496,256,502
2021,CUB,Males,15 - 24,645,760,580,1072
2021,CUB,Males,35 - 44,653,734,573,1059
2021,CUB,Males,45 - 54,554,559,509,949
2021,CUB,Males,55 - 64,384,273,196,393
2021,CUB,Males,65+,261,201,160,325
2021,DOM,Females,0 - 14,574,377,293,568
2021,DOM,Females,15 - 24,1092,907,425,802
2021,DOM,Females,25 - 34,770,734,469,879
2021,MAR,Females,25 - 34,6103,5928,5280,8508
2021,ECU,Females,0 - 14,391,354,219,434
2021,ECU,Females,25 - 34,1131,1008,667,1220
2021,FRA,Females,0 - 14,805,837,526,979
2021,FRA,Females,15 - 24,1498,1323,971,1731
2021,FRA,Females,25 - 34,1448,1324,1010,1797
2021,FRA,Females,35 - 44,723,664,506,944
2021,FRA,Females,45 - 54,583,525,459,863
2021,FRA,Females,55 - 64,694,757,508,948
2021,FRA,Females,65+,785,840,542,1006
2021,FRA,Males,15 - 24,988,863,739,1343
2021,FRA,Males,25 - 34,1530,1327,961,1716
2021,FRA,Males,35 - 44,995,994,814,1469
2021,FRA,Males,45 - 54,787,740,728,1324
2021,FRA,Males,55 - 64,819,828,553,1025
2021,FRA,Males,65+,868,784,542,1006
2021,FRA,Males,0 - 14,822,791,669,1223
2021,ECU,Females,35 - 44,573,596,353,676
2021,ECU,Females,45 - 54,299,377,182,367
2021,ECU,Females,55 - 64,152,201,102,215
2021,ECU,Females,65+,190,129,69,150
2021,ECU,Males,0 - 14,472,457,381,726
2021,ECU,Males,15 - 24,936,779,677,1237
2021,ECU,Males,25 - 34,1107,1238,782,1415
2021,ECU,Males,35 - 44,523,691,374,712
2021,ECU,Males,45 - 54,335,374,180,363
2021,ECU,Males,55 - 64,153,137,87,187
2021,ECU,Males,65+,82,98,60,132
2021,ECU,Females,15 - 24,948,984,502,936
2022,BGR,Males,0 - 14,462,519,415,785
2022,BGR,Females,0 - 14,407,617,347,665
2022,BGR,Males,15 - 24,537,573,442,832
2022,BGR,Females,15 - 24,539,622,427,806
2022,BGR,Males,25 - 34,804,872,493,922
2022,BGR,Females,25 - 34,714,752,470,882
2022,BGR,Males,35 - 44,895,931,634,1163
2022,BGR,Females,35 - 44,835,833,539,1001
2022,BGR,Males,45 - 54,933,748,587,1083
2022,BGR,Females,45 - 54,857,720,454,854
2022,BGR,Males,55 - 64,488,331,384,730
2022,BGR,Females,55 - 64,520,428,368,703
2022,BGR,Males,65+,211,212,156,319
2022,BGR,Females,65+,408,393,226,448
2022,FRA,Males,0 - 14,1123,1064,906,1624
2022,FRA,Females,0 - 14,1042,1206,854,1536
2022,FRA,Males,15 - 24,1143,1214,978,1744
2022,FRA,Females,15 - 24,1596,1477,1244,2184
2022,FRA,Males,25 - 34,1990,2006,1303,2280
2022,FRA,Females,25 - 34,1931,1622,1355,2365
2022,FRA,Males,35 - 44,1414,1753,1174,2068
2022,FRA,Females,35 - 44,1129,1077,854,1537
2022,FRA,Males,45 - 54,1102,1287,963,1718
2022,FRA,Females,45 - 54,789,820,712,1296
2022,FRA,Males,55 - 64,885,964,658,1205
2022,FRA,Females,55 - 64,728,738,537,998
2022,FRA,Males,65+,875,798,651,1193
2022,FRA,Females,65+,771,819,594,1096
2022,ITA,Males,0 - 14,2787,2385,2311,3903
2022,ITA,Females,0 - 14,2650,2681,2135,3623
2022,ITA,Males,15 - 24,3205,3513,2849,4753
2022,ITA,Females,15 - 24,3453,3678,2867,4782
2022,ITA,Males,25 - 34,8038,6772,5101,8235
2022,ITA,Females,25 - 34,7364,6524,5467,8792
2022,ITA,Males,35 - 44,5310,4822,3361,5554
2022,ITA,Females,35 - 44,3877,3570,3106,5156
2022,ITA,Males,45 - 54,3285,3529,2216,3753
2022,ITA,Females,45 - 54,2287,2520,1998,3405
2022,ITA,Males,55 - 64,1870,2022,1571,2717
2022,ITA,Females,55 - 64,1700,1716,1246,2186
2022,ITA,Males,65+,1420,1427,994,1770
2022,ITA,Females,65+,1551,1690,963,1719
2022,PRT,Males,0 - 14,596,472,557,1032
2022,PRT,Females,0 - 14,543,545,481,900
2022,PRT,Males,15 - 24,817,805,656,1201
2022,PRT,Females,15 - 24,778,776,645,1182
2022,PRT,Males,25 - 34,1450,1681,1152,2032
2022,PRT,Females,25 - 34,1145,1243,909,1629
2022,PRT,Males,35 - 44,1393,1504,1076,1906
2022,PRT,Females,35 - 44,814,849,735,1336
2022,PRT,Males,45 - 54,1128,1224,774,1401
2022,PRT,Females,45 - 54,619,645,472,884
2022,PRT,Males,55 - 64,664,461,438,825
2022,PRT,Females,55 - 64,445,265,303,586
2022,PRT,Males,65+,284,255,245,482
2022,PRT,Females,65+,325,230,210,417
2022,DEU,Males,0 - 14,1024,952,543,1007
2022,DEU,Females,0 - 14,1011,1169,555,1029
2022,DEU,Males,15 - 24,774,795,603,1110
2022,DEU,Females,15 - 24,1164,1112,894,1604
2022,DEU,Males,25 - 34,1382,1733,944,1687
2022,DEU,Females,25 - 34,1528,1679,1198,2108
2022,DEU,Males,35 - 44,1233,1401,1015,1805
2022,DEU,Females,35 - 44,1276,1464,922,1650
2022,DEU,Males,45 - 54,1149,1594,1043,1851
2022,DEU,Females,45 - 54,1106,1463,865,1554
2022,DEU,Males,55 - 64,1514,1257,950,1697
2022,DEU,Females,55 - 64,1252,1227,888,1593
2022,DEU,Males,65+,1479,1350,906,1623
2022,DEU,Females,65+,1218,1264,941,1682
2022,ROU,Males,0 - 14,2851,3536,2788,4657
2022,ROU,Females,0 - 14,2684,3873,2299,3884
2022,ROU,Males,15 - 24,3765,4297,3727,6123
2022,ROU,Females,15 - 24,3103,3947,5031,8128
2022,ROU,Males,25 - 34,5076,5560,3587,5906
2022,ROU,Females,25 - 34,4491,3950,4690,7605
2022,ROU,Males,35 - 44,5719,5872,3966,6493
2022,ROU,Females,35 - 44,5395,4460,3857,6324
2022,ROU,Males,45 - 54,4716,3889,3322,5493
2022,ROU,Females,45 - 54,4349,3815,2921,4866
2022,ROU,Males,55 - 64,1707,1838,1165,2054
2022,ROU,Females,55 - 64,2147,2312,1660,2861
2022,ROU,Males,65+,741,661,327,630
2022,ROU,Females,65+,1267,1348,638,1171
2022,GBR,Males,0 - 14,916,1092,681,1245
2022,GBR,Females,0 - 14,860,957,633,1163
2022,GBR,Males,15 - 24,784,594,395,751
2022,GBR,Females,15 - 24,1206,738,518,965
2022,GBR,Males,25 - 34,1217,1149,833,1500
2022,GBR,Females,25 - 34,1146,1061,927,1659
2022,GBR,Males,35 - 44,1270,1315,996,1773
2022,GBR,Females,35 - 44,1021,984,903,1619
2022,GBR,Males,45 - 54,1555,1900,1504,2608
2022,GBR,Females,45 - 54,1298,1420,1316,2301
2022,GBR,Males,55 - 64,2256,2472,1875,3208
2022,GBR,Females,55 - 64,1889,2159,1428,2484
2022,GBR,Males,65+,1995,2006,1877,3212
2022,GBR,Females,65+,1573,1525,1280,2242
2022,UKR,Males,0 - 14,15133,10957,6746,10727
2022,UKR,Females,0 - 14,15114,14358,10460,16257
2022,UKR,Males,15 - 24,2917,3045,2730,4566
2022,UKR,Females,15 - 24,5881,5643,5893,9438
2022,UKR,Males,25 - 34,3355,4610,3513,5791
2022,UKR,Females,25 - 34,10661,9845,8998,14093
2022,UKR,Males,35 - 44,4632,5835,3765,6182
2022,UKR,Females,35 - 44,12481,11789,9451,14765
2022,UKR,Males,45 - 54,2215,2562,2668,4469
2022,UKR,Females,45 - 54,5845,6945,5817,9323
2022,UKR,Males,55 - 64,1863,1407,1494,2592
2022,UKR,Females,55 - 64,4934,4848,3863,6333
2022,UKR,Males,65+,1763,1092,1389,2421
2022,UKR,Females,65+,4827,4625,3039,5051
2022,RUS,Males,0 - 14,1928,2063,1801,3089
2022,RUS,Females,0 - 14,1797,2213,1361,2375
2022,RUS,Males,15 - 24,985,779,766,1388
2022,RUS,Females,15 - 24,1002,1113,938,1678
2022,RUS,Males,25 - 34,1868,1608,1191,2097
2022,RUS,Females,25 - 34,2406,2443,1415,2464
2022,RUS,Males,35 - 44,1921,1995,1579,2731
2022,RUS,Females,35 - 44,2480,2290,1671,2879
2022,RUS,Males,45 - 54,1296,1332,1086,1923
2022,RUS,Females,45 - 54,1513,1550,1196,2104
2022,RUS,Males,55 - 64,810,852,567,1050
2022,RUS,Females,55 - 64,1060,1215,807,1457
2022,RUS,Males,65+,410,482,453,852
2022,RUS,Females,65+,792,797,648,1188
2022,DZA,Males,0 - 14,1096,1209,831,1498
2022,DZA,Females,0 - 14,924,852,492,920
2022,DZA,Males,15 - 24,1349,1151,566,1048
2022,DZA,Females,15 - 24,536,518,383,729
2022,DZA,Males,25 - 34,2223,1945,1330,2324
2022,DZA,Females,25 - 34,879,897,896,1607
2022,DZA,Males,35 - 44,1558,1765,965,1722
2022,DZA,Females,35 - 44,849,682,601,1107
2022,DZA,Males,45 - 54,1224,1104,679,1241
2022,DZA,Females,45 - 54,480,530,398,755
2022,DZA,Males,55 - 64,513,570,310,599
2022,DZA,Females,55 - 64,315,328,214,426
2022,DZA,Males,65+,268,319,141,290
2022,DZA,Females,65+,220,194,122,253
2022,MAR,Males,0 - 14,8895,10377,7913,12476
2022,MAR,Females,0 - 14,7165,8630,5548,8914
2022,MAR,Males,15 - 24,16690,16246,11547,17858
2022,MAR,Females,15 - 24,6155,9646,8473,13312
2022,MAR,Males,25 - 34,21184,22613,15858,24145
2022,MAR,Females,25 - 34,9904,10443,10522,16349
2022,MAR,Males,35 - 44,14525,13859,9983,15553
2022,MAR,Females,35 - 44,9347,7060,7279,11527
2022,MAR,Males,45 - 54,7086,6122,4619,7498
2022,MAR,Females,45 - 54,4843,3906,3185,5279
2022,MAR,Males,55 - 64,2697,2653,2067,3516
2022,MAR,Females,55 - 64,2509,2340,2023,3445
2022,MAR,Males,65+,1245,1280,1091,1931
2022,MAR,Females,65+,1480,1429,1313,2297
2022,USA,Males,0 - 14,981,962,561,1038
2022,USA,Females,0 - 14,865,921,687,1255
2022,USA,Males,15 - 24,987,900,642,1177
2022,USA,Females,15 - 24,1983,1654,1101,1949
2022,USA,Males,25 - 34,891,1038,654,1198
2022,USA,Females,25 - 34,1308,1282,926,1658
2022,USA,Males,35 - 44,677,788,451,848
2022,USA,Females,35 - 44,758,682,617,1135
2022,USA,Males,45 - 54,574,643,325,626
2022,USA,Females,45 - 54,542,587,446,839
2022,USA,Males,55 - 64,611,454,222,440
2022,USA,Females,55 - 64,437,507,303,586
2022,USA,Males,65+,515,467,289,562
2022,USA,Females,65+,444,490,291,566
2022,CUB,Males,0 - 14,975,1239,842,1516
2022,CUB,Females,0 - 14,947,1098,625,1149
2022,CUB,Males,15 - 24,1023,1197,1068,1894
2022,CUB,Females,15 - 24,1271,1153,1072,1900
2022,CUB,Males,25 - 34,2831,2450,1698,2923
2022,CUB,Females,25 - 34,2573,1958,1544,2673
2022,CUB,Males,35 - 44,1435,1527,1171,2063
2022,CUB,Females,35 - 44,1453,1472,1043,1853
2022,CUB,Males,45 - 54,1122,1115,936,1673
2022,CUB,Females,45 - 54,1387,1231,888,1593
2022,CUB,Males,55 - 64,758,696,460,864
2022,CUB,Females,55 - 64,962,941,670,1226
2022,CUB,Males,65+,526,564,305,590
2022,CUB,Females,65+,905,805,492,920
2022,HND,Males,0 - 14,3541,3627,2278,3851
2022,HND,Females,0 - 14,3770,3571,2601,4363
2022,HND,Males,15 - 24,3405,3169,2353,3970
2022,HND,Females,15 - 24,5623,6205,4888,7908
2022,HND,Males,25 - 34,3421,3922,2733,4571
2022,HND,Females,25 - 34,6031,6799,6151,9828
2022,HND,Males,35 - 44,1569,2026,1318,2305
2022,HND,Females,35 - 44,3335,4411,3690,6066
2022,HND,Males,45 - 54,595,797,507,945
2022,HND,Females,45 - 54,1805,1915,1325,2317
2022,HND,Males,55 - 64,239,278,156,318
2022,HND,Females,55 - 64,749,666,424,801
2022,HND,Males,65+,140,132,117,244
2022,HND,Females,65+,371,359,296,574
2022,NIC,Males,0 - 14,1271,1283,699,1275
2022,NIC,Females,0 - 14,1410,1086,716,1303
2022,NIC,Males,15 - 24,1505,1582,974,1737
2022,NIC,Females,15 - 24,2458,2562,1573,2721
2022,NIC,Males,25 - 34,1880,1838,1299,2273
2022,NIC,Females,25 - 34,3222,3353,2270,3838
2022,NIC,Males,35 - 44,898,931,792,1432
2022,NIC,Females,35 - 44,1967,1906,1514,2624
2022,NIC,Males,45 - 54,278,382,273,532
2022,NIC,Females,45 - 54,976,872,663,1214
2022,NIC,Males,55 - 64,83,95,68,148
2022,NIC,Females,55 - 64,308,333,202,403
2022,NIC,Males,65+,24,28,20,50
2022,NIC,Females,65+,89,94,65,143
2022,DOM,Males,0 - 14,687,1172,872,1566
2022,DOM,Females,0 - 14,731,927,692,1264
2022,DOM,Males,15 - 24,1144,1306,854,1537
2022,DOM,Females,15 - 24,1218,1351,823,1485
2022,DOM,Males,25 - 34,1526,1897,1170,2063
2022,DOM,Females,25 - 34,1622,1699,1024,1820
2022,DOM,Males,35 - 44,1104,1081,666,1219
2022,DOM,Females,35 - 44,993,954,674,1232
2022,DOM,Males,45 - 54,617,513,297,575
2022,DOM,Females,45 - 54,586,536,375,715
2022,DOM,Males,55 - 64,220,156,97,206
2022,DOM,Females,55 - 64,250,223,174,352
2022,DOM,Males,65+,61,79,51,115
2022,DOM,Females,65+,118,132,92,196
2022,ARG,Males,0 - 14,2515,2177,1663,2866
2022,ARG,Females,0 - 14,2571,2258,1788,3067
2022,ARG,Males,15 - 24,2334,2320,1656,2855
2022,ARG,Females,15 - 24,2444,2761,1998,3405
2022,ARG,Males,25 - 34,5056,5001,3694,6072
2022,ARG,Females,25 - 34,5413,5974,3997,6540
2022,ARG,Males,35 - 44,3369,3411,2405,4053
2022,ARG,Females,35 - 44,3258,3261,2663,4461
2022,ARG,Males,45 - 54,1755,1763,1331,2326
2022,ARG,Females,45 - 54,1794,1794,1525,2642
2022,ARG,Males,55 - 64,693,784,660,1209
2022,ARG,Females,55 - 64,898,1048,1095,1939
2022,ARG,Males,65+,694,626,357,683
2022,ARG,Females,65+,1115,1081,579,1069
2022,BRA,Males,0 - 14,1493,1497,1115,1971
2022,BRA,Females,0 - 14,1479,1586,1212,2131
2022,BRA,Males,15 - 24,1612,1389,1107,1957
2022,BRA,Females,15 - 24,1730,1813,1283,2248
2022,BRA,Males,25 - 34,2601,2139,1976,3370
2022,BRA,Females,25 - 34,3138,2597,2112,3588
2022,BRA,Males,35 - 44,1933,1846,1442,2507
2022,BRA,Females,35 - 44,2704,2376,1705,2935
2022,BRA,Males,45 - 54,719,734,736,1337
2022,BRA,Females,45 - 54,1357,1349,1053,1868
2022,BRA,Males,55 - 64,243,277,247,485
2022,BRA,Females,55 - 64,669,706,538,1000
2022,BRA,Males,65+,126,131,91,195
2022,BRA,Females,65+,430,399,263,515
2022,COL,Males,0 - 14,13559,12638,10812,16777
2022,COL,Females,0 - 14,13018,13348,11319,17523
2022,COL,Males,15 - 24,15272,15043,10527,16356
2022,COL,Females,15 - 24,15269,17412,13517,20742
2022,COL,Males,25 - 34,24066,21970,15449,23552
2022,COL,Females,25 - 34,25368,27033,19581,29515
2022,COL,Males,35 - 44,15392,15051,11719,18110
2022,COL,Females,35 - 44,18419,20038,13988,21429
2022,COL,Males,45 - 54,7630,7850,6242,9967
2022,COL,Females,45 - 54,11728,12323,8167,12856
2022,COL,Males,55 - 64,2822,2839,2778,4641
2022,COL,Females,55 - 64,5536,5584,4978,8046
2022,COL,Males,65+,1181,1601,1329,2323
2022,COL,Females,65+,2981,3462,2508,4216
2022,ECU,Males,0 - 14,1024,1139,1172,2066
2022,ECU,Females,0 - 14,991,980,956,1708
2022,ECU,Males,15 - 24,1473,1759,1283,2248
2022,ECU,Females,15 - 24,1538,1509,1129,1994
2022,ECU,Males,25 - 34,2547,3079,2007,3419
2022,ECU,Females,25 - 34,2497,2458,1901,3249
2022,ECU,Males,35 - 44,1911,1593,1401,2440
2022,ECU,Females,35 - 44,1718,1546,1413,2460
2022,ECU,Males,45 - 54,1280,944,778,1408
2022,ECU,Females,45 - 54,1097,977,815,1471
2022,ECU,Males,55 - 64,529,323,241,475
2022,ECU,Females,55 - 64,584,478,394,748
2022,ECU,Males,65+,293,263,142,292
2022,ECU,Females,65+,514,426,215,427
2022,PRY,Males,0 - 14,1136,1226,1067,1892
2022,PRY,Females,0 - 14,1167,1645,1240,2177
2022,PRY,Males,15 - 24,2612,2058,1865,3192
2022,PRY,Females,15 - 24,3349,3281,2452,4127
2022,PRY,Males,25 - 34,3451,2842,2334,3940
2022,PRY,Females,25 - 34,4313,4512,3671,6035
2022,PRY,Males,35 - 44,1625,1389,1352,2360
2022,PRY,Females,35 - 44,2465,2678,2167,3674
2022,PRY,Males,45 - 54,544,640,589,1088
2022,PRY,Females,45 - 54,1433,1539,1249,2192
2022,PRY,Males,55 - 64,197,253,178,359
2022,PRY,Females,55 - 64,752,713,574,1061
2022,PRY,Males,65+,100,106,87,187
2022,PRY,Females,65+,309,362,259,508
2022,PER,Males,0 - 14,5920,4812,3466,5717
2022,PER,Females,0 - 14,5834,5618,4095,6691
2022,PER,Males,15 - 24,5187,5472,3572,5882
2022,PER,Females,15 - 24,5902,6790,4500,7314
2022,PER,Males,25 - 34,7124,7334,6319,10083
2022,PER,Females,25 - 34,8485,9612,8419,13232
2022,PER,Males,35 - 44,5478,5413,3948,6465
2022,PER,Females,35 - 44,6725,6986,5420,8720
2022,PER,Males,45 - 54,3640,3552,2813,4697
2022,PER,Females,45 - 54,5031,5113,4026,6585
2022,PER,Males,55 - 64,1265,1260,1052,1868
2022,PER,Females,55 - 64,2248,1901,2417,4072
2022,PER,Males,65+,822,1006,681,1244
2022,PER,Females,65+,1569,1562,1343,2345
2022,VEN,Males,0 - 14,6530,6979,4966,8028
2022,VEN,Females,0 - 14,6568,6258,4169,6805
2022,VEN,Males,15 - 24,7448,6346,4454,7244
2022,VEN,Females,15 - 24,7513,4834,5520,8872
2022,VEN,Males,25 - 34,11624,10615,8135,12808
2022,VEN,Females,25 - 34,11802,9553,9511,14854
2022,VEN,Males,35 - 44,6274,6731,5426,8728
2022,VEN,Females,35 - 44,6730,6965,5905,9456
2022,VEN,Males,45 - 54,2874,3203,2637,4419
2022,VEN,Females,45 - 54,4927,4833,3285,5435
2022,VEN,Males,55 - 64,1606,1938,1649,2843
2022,VEN,Females,55 - 64,3913,4297,2896,4828
2022,VEN,Males,65+,1407,1436,1238,2174
2022,VEN,Females,65+,3258,3425,2033,3460
2022,CHN,Males,0 - 14,637,859,591,1090
2022,CHN,Females,0 - 14,554,623,494,923
2022,CHN,Males,15 - 24,1438,1401,1192,2099
2022,CHN,Females,15 - 24,1844,1731,1251,2195
2022,CHN,Males,25 - 34,1385,1501,1129,1994
2022,CHN,Females,25 - 34,1891,1668,1174,2068
2022,CHN,Males,35 - 44,1205,1041,762,1382
2022,CHN,Females,35 - 44,1336,1350,844,1519
2022,CHN,Males,45 - 54,1083,668,530,986
2022,CHN,Females,45 - 54,1169,873,596,1099
2022,CHN,Males,55 - 64,657,344,259,508
2022,CHN,Females,55 - 64,668,419,245,482
2022,CHN,Males,65+,213,251,154,315
2022,CHN,Females,65+,240,282,164,333
2022,PAK,Males,0 - 14,1692,2261,1394,2429
2022,PAK,Females,0 - 14,1224,1165,903,1619
2022,PAK,Males,15 - 24,2862,2920,1877,3211
2022,PAK,Females,15 - 24,773,1292,1128,1992
2022,PAK,Males,25 - 34,3497,3299,2773,4633
2022,PAK,Females,25 - 34,1302,1562,1404,2445
2022,PAK,Males,35 - 44,2144,2045,1525,2642
2022,PAK,Females,35 - 44,1001,1008,841,1515
2022,PAK,Males,45 - 54,1007,942,617,1134
2022,PAK,Females,45 - 54,452,545,320,617
2022,PAK,Males,55 - 64,330,233,149,305
